RespondentID,AI_Adoption,AI_WorkflowCoverage_Current,AI_ToolBreadth_Absolute,AI_ToolBreadth_Relative,AI_Attitude,AI_Trust,AI_Threat,AI_ExpectedBenefits_Efficiency,AI_ExpectedBenefits_Learning,AI_ExpectedBenefits_Quality,AI_ExpectedBenefits_Collab,AI_ComplexHandling,JobSatisfaction,AI_UseForLearning
313,100.0,25.0,2,16.666666666666664,25.0,25.0,0.0,100.0,0.0,100.0,0.0,25.0,,0
314,100.0,25.0,1,8.333333333333332,100.0,50.0,0.0,100.0,100.0,0.0,0.0,75.0,80.0,0
315,0.0,0.0,0,0.0,,,,,,,,,,0
316,100.0,37.5,2,16.666666666666664,75.0,75.0,0.0,50.0,0.0,0.0,0.0,25.0,,0
317,100.0,0.0,2,16.666666666666664,50.0,50.0,0.0,100.0,100.0,100.0,0.0,50.0,90.0,0
318,100.0,25.0,1,8.333333333333332,75.0,75.0,0.0,50.0,100.0,100.0,0.0,75.0,,100
319,100.0,37.5,2,16.666666666666664,50.0,25.0,0.0,100.0,0.0,0.0,0.0,25.0,70.0,0
320,0.0,0.0,0,0.0,,,,,,,,,,0
321,0.0,0.0,0,0.0,,,,,,,,,60.0,0
322,0.0,0.0,0,0.0,,,,,,,,,30.0,0
323,100.0,25.0,2,16.666666666666664,75.0,25.0,50.0,100.0,0.0,100.0,0.0,25.0,80.0,0
324,0.0,0.0,0,0.0,,,,,,,,,70.0,0
325,30.0,0.0,1,8.333333333333332,50.0,,50.0,,,,,,,0
326,100.0,25.0,1,8.333333333333332,50.0,25.0,0.0,50.0,0.0,100.0,0.0,25.0,,0
327,30.0,0.0,1,8.333333333333332,75.0,,0.0,,,,,,,0
328,100.0,25.0,4,33.33333333333333,75.0,75.0,50.0,100.0,100.0,100.0,0.0,25.0,,0
329,0.0,0.0,0,0.0,,,,,,,,,100.0,0
330,0.0,0.0,1,8.333333333333332,,,,,,,,,70.0,0
331,100.0,25.0,2,16.666666666666664,100.0,25.0,0.0,100.0,100.0,0.0,0.0,25.0,,100
332,0.0,0.0,0,0.0,,,,,,,,,60.0,0
333,0.0,0.0,0,0.0,,,,,,,,,70.0,0
334,100.0,25.0,2,16.666666666666664,75.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,,0
335,100.0,50.0,2,16.666666666666664,100.0,75.0,0.0,50.0,100.0,0.0,0.0,50.0,,100
336,100.0,25.0,3,25.0,75.0,50.0,0.0,100.0,0.0,100.0,0.0,25.0,,0
337,100.0,12.5,2,16.666666666666664,25.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0
338,100.0,37.5,1,8.333333333333332,25.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,30.0,100
339,0.0,0.0,0,0.0,,,,,,,,,80.0,0
340,100.0,37.5,2,16.666666666666664,100.0,75.0,0.0,100.0,100.0,100.0,0.0,100.0,60.0,0
341,100.0,12.5,1,8.333333333333332,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0
342,100.0,25.0,2,16.666666666666664,75.0,25.0,50.0,50.0,100.0,0.0,0.0,25.0,,0
343,100.0,12.5,2,16.666666666666664,50.0,50.0,0.0,50.0,100.0,0.0,0.0,50.0,,0
344,100.0,37.5,4,33.33333333333333,75.0,50.0,0.0,50.0,100.0,100.0,0.0,75.0,60.0,100
345,100.0,50.0,5,41.66666666666667,75.0,75.0,0.0,50.0,100.0,0.0,0.0,50.0,,100
346,100.0,25.0,1,8.333333333333332,75.0,75.0,100.0,100.0,100.0,100.0,0.0,75.0,60.0,0
347,0.0,0.0,0,0.0,,,,,,,,,10.0,0
348,0.0,0.0,0,0.0,,,,,,,,,,0
349,0.0,0.0,0,0.0,,,,,,,,,,0
350,100.0,0.0,0,0.0,50.0,75.0,0.0,50.0,0.0,0.0,0.0,25.0,80.0,0
351,100.0,75.0,1,8.333333333333332,50.0,50.0,0.0,100.0,100.0,0.0,100.0,75.0,100.0,100
352,0.0,0.0,1,8.333333333333332,,,,,,,,,80.0,0
353,100.0,62.5,2,16.666666666666664,75.0,25.0,50.0,0.0,100.0,0.0,0.0,0.0,,100
354,100.0,50.0,2,16.666666666666664,75.0,75.0,0.0,50.0,100.0,0.0,0.0,50.0,,0
355,100.0,25.0,2,16.666666666666664,40.0,50.0,50.0,100.0,0.0,0.0,0.0,25.0,,0
356,100.0,37.5,4,33.33333333333333,100.0,75.0,0.0,100.0,100.0,0.0,0.0,100.0,60.0,100
357,100.0,37.5,4,33.33333333333333,75.0,50.0,100.0,50.0,100.0,0.0,0.0,25.0,,0
358,100.0,12.5,3,25.0,75.0,0.0,50.0,100.0,100.0,0.0,0.0,0.0,,0
359,30.0,0.0,5,41.66666666666667,50.0,,0.0,,,,,,,0
360,0.0,0.0,0,0.0,,,,,,,,,70.0,0
361,100.0,25.0,4,33.33333333333333,100.0,75.0,0.0,100.0,100.0,0.0,0.0,25.0,,0
362,0.0,0.0,1,8.333333333333332,,,,,,,,,70.0,0
363,100.0,25.0,2,16.666666666666664,75.0,50.0,50.0,50.0,100.0,0.0,0.0,25.0,,100
364,0.0,0.0,0,0.0,,,,,,,,,100.0,0
365,0.0,0.0,4,33.33333333333333,,,,,,,,,,0
366,100.0,0.0,1,8.333333333333332,50.0,25.0,0.0,50.0,100.0,0.0,0.0,25.0,50.0,0
367,100.0,12.5,1,8.333333333333332,50.0,25.0,0.0,50.0,0.0,0.0,0.0,0.0,,0
368,0.0,0.0,0,0.0,,,,,,,,,90.0,0
369,100.0,12.5,1,8.333333333333332,100.0,0.0,0.0,50.0,0.0,0.0,0.0,25.0,,0
370,0.0,0.0,1,8.333333333333332,,,,,,,,,80.0,0
371,100.0,25.0,2,16.666666666666664,75.0,75.0,0.0,50.0,100.0,100.0,100.0,75.0,80.0,0
372,0.0,0.0,0,0.0,,,,,,,,,80.0,0
373,100.0,87.5,2,16.666666666666664,100.0,75.0,0.0,100.0,100.0,100.0,0.0,75.0,70.0,100
374,0.0,0.0,0,0.0,,,,,,,,,,0
375,100.0,37.5,2,16.666666666666664,75.0,25.0,0.0,0.0,100.0,0.0,0.0,25.0,,0
376,100.0,25.0,2,16.666666666666664,50.0,50.0,0.0,50.0,100.0,0.0,0.0,0.0,,0
377,100.0,0.0,1,8.333333333333332,75.0,50.0,0.0,50.0,0.0,0.0,0.0,50.0,,0
378,100.0,12.5,2,16.666666666666664,75.0,75.0,50.0,100.0,100.0,100.0,0.0,50.0,70.0,0
379,100.0,50.0,1,8.333333333333332,100.0,75.0,0.0,100.0,0.0,0.0,0.0,25.0,100.0,0
380,0.0,0.0,0,0.0,,,,,,,,,50.0,0
381,0.0,0.0,3,25.0,,,,,,,,,90.0,0
382,30.0,0.0,0,0.0,50.0,,100.0,,,,,,,0
383,100.0,62.5,0,0.0,100.0,75.0,100.0,100.0,100.0,0.0,0.0,25.0,70.0,100
384,100.0,12.5,2,16.666666666666664,100.0,25.0,100.0,50.0,0.0,0.0,0.0,25.0,20.0,0
385,0.0,0.0,0,0.0,,,,,,,,,,0
386,100.0,50.0,2,16.666666666666664,100.0,75.0,0.0,50.0,100.0,0.0,0.0,50.0,70.0,0
387,30.0,0.0,0,0.0,0.0,,0.0,,,,,,90.0,0
388,100.0,62.5,1,8.333333333333332,100.0,75.0,50.0,50.0,0.0,0.0,0.0,75.0,,100
389,100.0,50.0,2,16.666666666666664,100.0,50.0,0.0,100.0,100.0,100.0,0.0,50.0,100.0,100
390,100.0,25.0,4,33.33333333333333,75.0,75.0,50.0,100.0,100.0,0.0,0.0,0.0,,0
391,100.0,50.0,3,25.0,75.0,75.0,0.0,100.0,100.0,100.0,100.0,75.0,80.0,100
392,100.0,12.5,1,8.333333333333332,25.0,25.0,0.0,0.0,0.0,100.0,0.0,25.0,70.0,0
393,30.0,0.0,1,8.333333333333332,50.0,,0.0,,,,,,100.0,0
394,100.0,12.5,9,75.0,75.0,75.0,50.0,50.0,100.0,100.0,0.0,75.0,20.0,0
395,100.0,12.5,3,25.0,75.0,50.0,0.0,50.0,100.0,0.0,0.0,25.0,,0
396,100.0,37.5,1,8.333333333333332,75.0,75.0,0.0,0.0,100.0,100.0,0.0,25.0,,0
397,30.0,0.0,1,8.333333333333332,75.0,,0.0,,,,,,50.0,0
398,30.0,0.0,0,0.0,75.0,,0.0,,,,,,50.0,0
399,100.0,12.5,1,8.333333333333332,50.0,75.0,50.0,50.0,0.0,0.0,0.0,25.0,,0
400,100.0,12.5,0,0.0,50.0,75.0,0.0,50.0,0.0,100.0,0.0,50.0,,0
401,0.0,0.0,0,0.0,,,,,,,,,20.0,0
402,0.0,0.0,0,0.0,,,,,,,,,90.0,0
403,0.0,0.0,0,0.0,,,,,,,,,,0
404,30.0,0.0,2,16.666666666666664,75.0,,0.0,,,,,,40.0,0
405,30.0,0.0,0,0.0,25.0,,0.0,,,,,,50.0,0
406,100.0,37.5,2,16.666666666666664,75.0,50.0,100.0,100.0,100.0,0.0,0.0,50.0,60.0,0
407,100.0,50.0,5,41.66666666666667,25.0,25.0,0.0,0.0,100.0,0.0,0.0,50.0,60.0,0
408,100.0,25.0,3,25.0,100.0,75.0,50.0,100.0,100.0,0.0,0.0,75.0,100.0,0
409,100.0,37.5,0,0.0,50.0,25.0,0.0,50.0,100.0,0.0,0.0,25.0,,100
410,0.0,0.0,1,8.333333333333332,,,,,,,,,,0
411,0.0,0.0,6,50.0,,,,,,,,,,0
412,100.0,0.0,3,25.0,50.0,0.0,0.0,,,,,0.0,80.0,0
413,100.0,25.0,3,25.0,75.0,75.0,50.0,50.0,100.0,0.0,0.0,0.0,,100
414,0.0,0.0,1,8.333333333333332,,,,,,,,,,0
415,30.0,0.0,0,0.0,50.0,,0.0,,,,,,30.0,0
416,100.0,37.5,1,8.333333333333332,75.0,25.0,50.0,50.0,0.0,0.0,0.0,25.0,80.0,0
417,0.0,0.0,1,8.333333333333332,,,,,,,,,100.0,0
418,100.0,100.0,5,41.66666666666667,100.0,25.0,0.0,0.0,0.0,100.0,0.0,75.0,,100
419,0.0,0.0,0,0.0,,,,,,,,,,0
420,100.0,12.5,1,8.333333333333332,40.0,25.0,50.0,0.0,100.0,0.0,0.0,25.0,,0
421,0.0,0.0,0,0.0,,,,,,,,,70.0,0
422,100.0,12.5,3,25.0,75.0,75.0,50.0,50.0,100.0,0.0,0.0,75.0,70.0,0
423,100.0,12.5,1,8.333333333333332,25.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,70.0,0
424,0.0,0.0,0,0.0,,,,,,,,,70.0,0
425,100.0,25.0,2,16.666666666666664,75.0,25.0,100.0,50.0,100.0,0.0,0.0,75.0,70.0,0
426,100.0,0.0,3,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,80.0,0
427,100.0,25.0,3,25.0,75.0,25.0,0.0,100.0,100.0,0.0,0.0,75.0,,100
428,100.0,25.0,1,8.333333333333332,50.0,50.0,0.0,100.0,0.0,100.0,0.0,50.0,80.0,0
429,100.0,25.0,1,8.333333333333332,50.0,75.0,0.0,50.0,100.0,100.0,0.0,75.0,70.0,100
430,100.0,37.5,6,50.0,75.0,75.0,0.0,0.0,100.0,0.0,0.0,,,0
431,0.0,0.0,0,0.0,,,,,,,,,80.0,0
432,0.0,0.0,1,8.333333333333332,,,,,,,,,70.0,0
433,100.0,25.0,2,16.666666666666664,75.0,50.0,0.0,100.0,0.0,0.0,0.0,50.0,70.0,0
434,100.0,100.0,5,41.66666666666667,100.0,75.0,0.0,100.0,0.0,0.0,0.0,75.0,,100
435,100.0,50.0,2,16.666666666666664,75.0,75.0,0.0,100.0,0.0,0.0,0.0,75.0,70.0,0
436,100.0,25.0,1,8.333333333333332,75.0,25.0,50.0,50.0,100.0,0.0,0.0,75.0,70.0,100
437,0.0,0.0,0,0.0,,,,,,,,,,0
438,0.0,0.0,8,66.66666666666666,,,,,,,,,,0
439,0.0,0.0,4,33.33333333333333,,,,,,,,,,0
440,100.0,25.0,3,25.0,50.0,75.0,0.0,50.0,0.0,100.0,0.0,50.0,,0
441,100.0,62.5,1,8.333333333333332,75.0,75.0,100.0,0.0,0.0,100.0,0.0,100.0,,100
442,30.0,0.0,0,0.0,75.0,,0.0,,,,,,,0
443,100.0,12.5,2,16.666666666666664,75.0,75.0,0.0,100.0,100.0,0.0,0.0,75.0,80.0,0
444,100.0,25.0,1,8.333333333333332,75.0,50.0,0.0,0.0,100.0,0.0,0.0,50.0,90.0,100
445,100.0,37.5,2,16.666666666666664,50.0,50.0,0.0,100.0,0.0,0.0,0.0,75.0,,0
446,100.0,37.5,1,8.333333333333332,50.0,25.0,0.0,50.0,0.0,0.0,0.0,25.0,60.0,0
447,0.0,0.0,0,0.0,,,,,,,,,60.0,0
448,0.0,0.0,1,8.333333333333332,,,,,,,,,,0
449,0.0,0.0,0,0.0,,,,,,,,,70.0,0
450,100.0,25.0,2,16.666666666666664,25.0,0.0,0.0,50.0,100.0,0.0,0.0,25.0,,100
451,100.0,37.5,6,50.0,100.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,70.0,100
452,100.0,50.0,4,33.33333333333333,25.0,25.0,0.0,0.0,100.0,100.0,100.0,50.0,80.0,0
453,0.0,0.0,0,0.0,,,,,,,,,80.0,0
454,0.0,0.0,0,0.0,,,,,,,,,70.0,0
455,100.0,0.0,0,0.0,25.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,,0
456,30.0,0.0,0,0.0,50.0,,0.0,,,,,,10.0,0
457,100.0,12.5,2,16.666666666666664,75.0,0.0,0.0,100.0,0.0,0.0,0.0,25.0,80.0,0
458,0.0,0.0,0,0.0,,,,,,,,,30.0,0
459,100.0,25.0,3,25.0,40.0,25.0,100.0,100.0,0.0,0.0,0.0,0.0,20.0,0
460,0.0,0.0,0,0.0,,,,,,,,,80.0,0
461,100.0,25.0,4,33.33333333333333,75.0,75.0,0.0,100.0,100.0,0.0,0.0,75.0,70.0,0
462,30.0,0.0,1,8.333333333333332,50.0,,50.0,,,,,,,0
463,0.0,0.0,5,41.66666666666667,,,,,,,,,,0
464,100.0,12.5,3,25.0,100.0,50.0,0.0,100.0,100.0,100.0,0.0,50.0,40.0,0
465,30.0,0.0,2,16.666666666666664,50.0,,0.0,,,,,,80.0,0
466,30.0,0.0,0,0.0,25.0,,0.0,,,,,,,0
467,100.0,37.5,1,8.333333333333332,75.0,25.0,50.0,50.0,100.0,0.0,0.0,0.0,50.0,0
468,100.0,12.5,2,16.666666666666664,50.0,50.0,50.0,100.0,100.0,100.0,100.0,0.0,60.0,0
469,0.0,0.0,0,0.0,,,,,,,,,80.0,0
470,100.0,12.5,2,16.666666666666664,75.0,75.0,0.0,50.0,100.0,0.0,0.0,25.0,,0
471,100.0,25.0,4,33.33333333333333,100.0,75.0,50.0,100.0,100.0,100.0,0.0,75.0,,0
472,100.0,25.0,1,8.333333333333332,75.0,75.0,0.0,100.0,100.0,100.0,0.0,50.0,40.0,0
473,30.0,0.0,0,0.0,25.0,,0.0,,,,,,,0
474,30.0,0.0,4,33.33333333333333,75.0,,50.0,,,,,,,0
475,0.0,0.0,1,8.333333333333332,,,,,,,,,,0
476,0.0,0.0,0,0.0,,,,,,,,,,0
477,0.0,0.0,0,0.0,,,,,,,,,80.0,0
478,100.0,37.5,2,16.666666666666664,75.0,75.0,0.0,50.0,0.0,0.0,0.0,100.0,,0
479,100.0,37.5,1,8.333333333333332,75.0,25.0,50.0,100.0,100.0,0.0,0.0,25.0,70.0,100
480,100.0,25.0,2,16.666666666666664,50.0,0.0,0.0,50.0,100.0,100.0,0.0,50.0,,0
481,100.0,12.5,2,16.666666666666664,75.0,0.0,0.0,100.0,0.0,0.0,0.0,75.0,80.0,0
482,0.0,0.0,0,0.0,,,,,,,,,80.0,0
483,100.0,25.0,3,25.0,50.0,50.0,0.0,100.0,100.0,0.0,0.0,25.0,90.0,0
484,100.0,37.5,1,8.333333333333332,100.0,50.0,0.0,50.0,100.0,0.0,0.0,25.0,,100
485,100.0,25.0,2,16.666666666666664,75.0,25.0,0.0,50.0,100.0,0.0,0.0,0.0,80.0,100
486,0.0,0.0,0,0.0,,,,,,,,,,0
487,100.0,37.5,2,16.666666666666664,75.0,50.0,50.0,100.0,100.0,0.0,0.0,50.0,,0
488,30.0,0.0,0,0.0,100.0,,100.0,,,,,,80.0,0
489,100.0,25.0,3,25.0,75.0,75.0,0.0,100.0,0.0,0.0,0.0,0.0,90.0,0
490,100.0,25.0,1,8.333333333333332,75.0,75.0,0.0,100.0,0.0,100.0,0.0,75.0,,0
491,100.0,37.5,1,8.333333333333332,75.0,75.0,100.0,50.0,0.0,100.0,0.0,25.0,70.0,0
492,100.0,50.0,2,16.666666666666664,40.0,25.0,50.0,50.0,100.0,0.0,0.0,75.0,60.0,0
493,0.0,0.0,4,33.33333333333333,,,,,,,,,70.0,0
494,0.0,0.0,1,8.333333333333332,,,,,,,,,,0
495,30.0,0.0,0,0.0,25.0,,0.0,,,,,,70.0,0
496,100.0,25.0,5,41.66666666666667,25.0,0.0,0.0,100.0,0.0,0.0,0.0,25.0,70.0,0
497,100.0,25.0,0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0
498,100.0,37.5,1,8.333333333333332,100.0,75.0,0.0,100.0,100.0,100.0,0.0,75.0,0.0,0
499,100.0,37.5,4,33.33333333333333,100.0,25.0,0.0,50.0,0.0,100.0,0.0,25.0,20.0,100
500,0.0,0.0,0,0.0,,,,,,,,,,0
501,100.0,50.0,2,16.666666666666664,100.0,75.0,50.0,100.0,100.0,100.0,0.0,75.0,90.0,100
502,100.0,75.0,2,16.666666666666664,100.0,75.0,0.0,100.0,0.0,0.0,0.0,75.0,80.0,100
503,100.0,25.0,1,8.333333333333332,75.0,50.0,0.0,50.0,100.0,0.0,0.0,25.0,90.0,0
504,0.0,0.0,1,8.333333333333332,,,,,,,,,,0
505,30.0,0.0,0,0.0,100.0,,0.0,,,,,,,0
506,0.0,0.0,0,0.0,,,,,,,,,,0
507,100.0,62.5,2,16.666666666666664,75.0,75.0,0.0,100.0,100.0,0.0,0.0,100.0,60.0,100
508,100.0,75.0,3,25.0,100.0,75.0,0.0,100.0,100.0,100.0,100.0,75.0,,100
509,100.0,25.0,1,8.333333333333332,50.0,25.0,0.0,50.0,0.0,0.0,0.0,75.0,,0
510,0.0,0.0,0,0.0,,,,,,,,,,0
511,100.0,25.0,4,33.33333333333333,50.0,50.0,0.0,0.0,100.0,0.0,0.0,25.0,80.0,100
512,0.0,0.0,1,8.333333333333332,,,,,,,,,,0
513,100.0,50.0,4,33.33333333333333,100.0,75.0,50.0,100.0,0.0,0.0,0.0,25.0,,100
514,30.0,0.0,1,8.333333333333332,50.0,,0.0,,,,,,,0
515,100.0,50.0,2,16.666666666666664,75.0,50.0,100.0,100.0,100.0,0.0,0.0,25.0,30.0,0
516,100.0,12.5,1,8.333333333333332,75.0,25.0,100.0,100.0,100.0,100.0,100.0,25.0,70.0,0
517,100.0,12.5,2,16.666666666666664,75.0,25.0,0.0,100.0,0.0,0.0,0.0,25.0,,0
518,0.0,0.0,0,0.0,,,,,,,,,80.0,0
519,100.0,25.0,3,25.0,75.0,25.0,0.0,100.0,100.0,0.0,0.0,25.0,70.0,0
520,100.0,12.5,0,0.0,100.0,75.0,50.0,100.0,100.0,0.0,0.0,50.0,,0
521,30.0,0.0,3,25.0,75.0,,0.0,,,,,,60.0,0
522,30.0,0.0,2,16.666666666666664,25.0,,0.0,,,,,,50.0,0
523,0.0,0.0,2,16.666666666666664,,,,,,,,,,0
524,0.0,0.0,0,0.0,,,,,,,,,,0
525,30.0,0.0,1,8.333333333333332,50.0,,0.0,,,,,,30.0,0
526,100.0,50.0,3,25.0,75.0,50.0,50.0,50.0,100.0,0.0,0.0,25.0,,0
527,100.0,100.0,3,25.0,50.0,0.0,0.0,100.0,100.0,0.0,0.0,25.0,,100
528,100.0,12.5,1,8.333333333333332,75.0,25.0,0.0,50.0,0.0,100.0,0.0,25.0,90.0,0
529,0.0,0.0,0,0.0,,,,,,,,,60.0,0
530,0.0,0.0,4,33.33333333333333,,,,,,,,,80.0,0
531,0.0,0.0,0,0.0,,,,,,,,,80.0,0
532,100.0,12.5,2,16.666666666666664,75.0,75.0,0.0,100.0,0.0,0.0,0.0,50.0,,0
533,100.0,37.5,3,25.0,100.0,75.0,0.0,100.0,100.0,0.0,100.0,75.0,80.0,100
534,30.0,0.0,0,0.0,50.0,,0.0,,,,,,80.0,0
535,100.0,37.5,3,25.0,75.0,25.0,0.0,0.0,100.0,0.0,0.0,0.0,,0
536,0.0,0.0,0,0.0,,,,,,,,,,0
537,0.0,0.0,0,0.0,,,,,,,,,70.0,0
538,0.0,0.0,1,8.333333333333332,,,,,,,,,80.0,0
539,100.0,12.5,1,8.333333333333332,25.0,0.0,0.0,0.0,100.0,0.0,100.0,25.0,60.0,0
540,0.0,0.0,1,8.333333333333332,,,,,,,,,60.0,0
541,100.0,25.0,4,33.33333333333333,75.0,50.0,0.0,0.0,100.0,0.0,0.0,0.0,,100
542,100.0,37.5,1,8.333333333333332,25.0,75.0,100.0,0.0,100.0,0.0,0.0,75.0,20.0,100
543,100.0,37.5,3,25.0,75.0,75.0,0.0,100.0,0.0,0.0,0.0,75.0,80.0,100
544,100.0,25.0,2,16.666666666666664,50.0,25.0,0.0,50.0,0.0,0.0,0.0,25.0,,0
545,0.0,0.0,0,0.0,,,,,,,,,80.0,0
546,30.0,0.0,2,16.666666666666664,75.0,,50.0,,,,,,,0
547,100.0,62.5,7,58.333333333333336,75.0,50.0,0.0,100.0,0.0,0.0,0.0,25.0,90.0,100
548,100.0,25.0,5,41.66666666666667,75.0,75.0,50.0,50.0,100.0,100.0,0.0,75.0,80.0,0
549,0.0,0.0,0,0.0,,,,,,,,,60.0,0
550,0.0,0.0,0,0.0,,,,,,,,,30.0,0
551,100.0,25.0,4,33.33333333333333,75.0,75.0,50.0,50.0,100.0,0.0,0.0,25.0,40.0,0
552,100.0,37.5,1,8.333333333333332,100.0,25.0,50.0,50.0,0.0,0.0,0.0,25.0,,0
553,0.0,0.0,0,0.0,,,,,,,,,60.0,0
554,100.0,25.0,2,16.666666666666664,50.0,25.0,100.0,0.0,0.0,0.0,0.0,75.0,,0
555,100.0,25.0,2,16.666666666666664,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
556,100.0,37.5,2,16.666666666666664,75.0,50.0,0.0,100.0,0.0,0.0,0.0,50.0,,0
557,100.0,62.5,3,25.0,75.0,75.0,50.0,100.0,100.0,100.0,0.0,75.0,,100
558,30.0,0.0,3,25.0,75.0,,0.0,,,,,,,0
559,0.0,0.0,1,8.333333333333332,,,,,,,,,70.0,0
560,100.0,25.0,2,16.666666666666664,75.0,75.0,0.0,50.0,100.0,100.0,0.0,25.0,80.0,100
561,100.0,0.0,2,16.666666666666664,,,100.0,,,,,,,0
562,0.0,0.0,4,33.33333333333333,,,,,,,,,,0
563,30.0,0.0,2,16.666666666666664,75.0,,0.0,,,,,,90.0,0
564,0.0,0.0,2,16.666666666666664,,,,,,,,,80.0,0
565,100.0,25.0,2,16.666666666666664,25.0,0.0,100.0,,,,,25.0,,0
566,30.0,0.0,1,8.333333333333332,50.0,,0.0,,,,,,60.0,0
567,100.0,12.5,2,16.666666666666664,75.0,50.0,0.0,50.0,0.0,100.0,0.0,50.0,,0
568,100.0,25.0,2,16.666666666666664,0.0,0.0,0.0,50.0,100.0,100.0,0.0,0.0,80.0,0
569,100.0,50.0,1,8.333333333333332,100.0,50.0,0.0,50.0,0.0,100.0,0.0,50.0,90.0,0
570,100.0,50.0,2,16.666666666666664,75.0,25.0,0.0,100.0,100.0,0.0,0.0,25.0,80.0,100
571,100.0,25.0,1,8.333333333333332,75.0,50.0,50.0,0.0,100.0,0.0,0.0,25.0,,0
572,100.0,12.5,2,16.666666666666664,50.0,25.0,0.0,50.0,0.0,0.0,0.0,25.0,100.0,0
573,0.0,0.0,0,0.0,,,,,,,,,,0
574,100.0,37.5,6,50.0,75.0,75.0,0.0,100.0,0.0,0.0,0.0,75.0,,0
575,30.0,0.0,2,16.666666666666664,50.0,,50.0,,,,,,90.0,0
576,0.0,0.0,0,0.0,,,,,,,,,,0
577,100.0,12.5,1,8.333333333333332,50.0,50.0,0.0,0.0,100.0,0.0,0.0,25.0,70.0,0
578,0.0,0.0,0,0.0,,,,,,,,,80.0,0
579,30.0,0.0,0,0.0,25.0,,50.0,,,,,,80.0,0
580,100.0,62.5,1,8.333333333333332,75.0,75.0,0.0,100.0,0.0,100.0,0.0,75.0,90.0,100
581,100.0,25.0,2,16.666666666666664,75.0,25.0,0.0,50.0,0.0,0.0,0.0,50.0,80.0,0
582,0.0,0.0,0,0.0,,,,,,,,,,0
583,100.0,12.5,1,8.333333333333332,75.0,75.0,0.0,100.0,0.0,0.0,0.0,25.0,,0
584,0.0,0.0,1,8.333333333333332,,,,,,,,,70.0,0
585,100.0,0.0,2,16.666666666666664,50.0,25.0,0.0,50.0,100.0,0.0,0.0,0.0,80.0,0
586,0.0,0.0,0,0.0,,,,,,,,,20.0,0
587,100.0,12.5,2,16.666666666666664,75.0,50.0,50.0,100.0,0.0,0.0,0.0,25.0,90.0,0
588,100.0,12.5,4,33.33333333333333,0.0,75.0,0.0,100.0,0.0,0.0,0.0,25.0,,0
589,0.0,0.0,2,16.666666666666664,,,,,,,,,,0
590,30.0,0.0,1,8.333333333333332,50.0,,0.0,,,,,,,0
591,100.0,25.0,3,25.0,0.0,0.0,0.0,,,,,0.0,20.0,0
592,0.0,0.0,0,0.0,,,,,,,,,60.0,0
593,100.0,0.0,1,8.333333333333332,50.0,25.0,100.0,100.0,0.0,100.0,0.0,50.0,,0
594,100.0,12.5,2,16.666666666666664,25.0,25.0,0.0,100.0,0.0,0.0,0.0,0.0,80.0,0
595,30.0,0.0,1,8.333333333333332,100.0,,100.0,,,,,,50.0,0
596,0.0,0.0,0,0.0,,,,,,,,,80.0,0
597,100.0,25.0,2,16.666666666666664,100.0,0.0,50.0,100.0,0.0,0.0,0.0,25.0,,0
598,100.0,12.5,1,8.333333333333332,100.0,100.0,0.0,50.0,100.0,0.0,0.0,75.0,,0
599,100.0,37.5,3,25.0,100.0,75.0,0.0,100.0,100.0,100.0,0.0,75.0,,0
600,100.0,75.0,5,41.66666666666667,100.0,75.0,0.0,0.0,100.0,100.0,100.0,75.0,80.0,100
601,0.0,0.0,0,0.0,,,,,,,,,60.0,0
602,0.0,0.0,1,8.333333333333332,,,,,,,,,,0
603,100.0,0.0,2,16.666666666666664,75.0,0.0,0.0,0.0,100.0,0.0,0.0,25.0,90.0,0
604,0.0,0.0,0,0.0,,,,,,,,,,0
605,100.0,62.5,7,58.333333333333336,75.0,50.0,100.0,100.0,100.0,0.0,0.0,25.0,,100
606,100.0,12.5,5,41.66666666666667,75.0,25.0,50.0,100.0,0.0,0.0,0.0,50.0,50.0,0
607,100.0,25.0,2,16.666666666666664,50.0,25.0,0.0,50.0,0.0,0.0,0.0,0.0,,0
608,100.0,25.0,1,8.333333333333332,75.0,25.0,0.0,100.0,100.0,0.0,0.0,75.0,,0
609,100.0,62.5,6,50.0,75.0,50.0,50.0,100.0,100.0,100.0,0.0,75.0,,0
610,30.0,0.0,0,0.0,75.0,,0.0,,,,,,,0
611,100.0,50.0,5,41.66666666666667,75.0,75.0,50.0,50.0,100.0,0.0,0.0,25.0,,100
612,30.0,0.0,1,8.333333333333332,40.0,,0.0,,,,,,60.0,0
613,100.0,25.0,1,8.333333333333332,50.0,75.0,50.0,100.0,0.0,0.0,0.0,50.0,40.0,0
614,0.0,0.0,0,0.0,,,,,,,,,,0
615,100.0,25.0,2,16.666666666666664,75.0,50.0,0.0,50.0,100.0,0.0,0.0,25.0,20.0,0
