RespondentID,AI_Adoption,AI_WorkflowCoverage_Current,AI_ToolBreadth_Absolute,AI_ToolBreadth_Relative,AI_Attitude,AI_Trust,AI_Threat,AI_ComplexHandling,AI_AgentImpact_Productivity,AI_AgentImpact_Automation,AI_AgentImpact_Quality,AI_AgentImpact_Learning,AI_AgentImpact_ProblemSolving,AI_AgentImpact_Collaboration,JobSatisfaction,AI_UseForLearning,AI_LearnEngagement
242,100.0,0.0,8,17.77777777777778,100.0,0.0,0.0,25.0,,,,,,,,0,6.666666666666667
243,100.0,0.0,3,6.666666666666667,75.0,0.0,0.0,0.0,,,,,,,20.0,0,0.0
244,,0.0,0,0.0,50.0,0.0,0.0,,,,,,,,80.0,0,6.666666666666667
245,100.0,0.0,3,6.666666666666667,,75.0,0.0,50.0,,,,,,,50.0,0,3.3333333333333335
246,100.0,25.0,6,13.333333333333334,75.0,75.0,0.0,75.0,,,,,,,80.0,0,23.333333333333332
247,40.0,0.0,3,6.666666666666667,100.0,75.0,0.0,75.0,,,,,,,90.0,0,6.666666666666667
248,100.0,87.5,0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100,10.0
249,75.0,12.5,2,4.444444444444445,75.0,75.0,0.0,75.0,,,,,,,,0,6.666666666666667
250,,0.0,0,0.0,50.0,25.0,0.0,,,,,,,,60.0,0,0.0
251,100.0,0.0,0,0.0,100.0,50.0,0.0,75.0,,,,,,,100.0,0,6.666666666666667
252,75.0,0.0,0,0.0,50.0,25.0,0.0,0.0,,,,,,,,0,0.0
253,100.0,6.25,9,20.0,50.0,25.0,50.0,50.0,,,,,,,,0,10.0
254,75.0,6.25,2,4.444444444444445,75.0,75.0,0.0,50.0,,,,,,,100.0,0,3.3333333333333335
255,100.0,43.75,1,2.2222222222222223,75.0,50.0,0.0,75.0,,,,,,,,50,3.3333333333333335
256,75.0,6.25,5,11.11111111111111,75.0,50.0,100.0,25.0,87.5,100.0,50.0,75.0,75.0,50.0,,0,3.3333333333333335
257,100.0,43.75,11,24.444444444444443,75.0,50.0,100.0,75.0,,,,,,,20.0,50,6.666666666666667
258,100.0,25.0,14,31.11111111111111,100.0,75.0,,75.0,100.0,100.0,100.0,100.0,100.0,50.0,,50,13.333333333333334
259,75.0,0.0,4,8.88888888888889,75.0,75.0,0.0,75.0,75.0,50.0,75.0,25.0,50.0,50.0,,0,6.666666666666667
260,100.0,31.25,16,35.55555555555556,75.0,25.0,0.0,0.0,,,,,,,100.0,0,20.0
261,75.0,25.0,0,0.0,75.0,25.0,50.0,25.0,,,,,,,,50,13.333333333333334
262,0.0,6.25,3,6.666666666666667,0.0,0.0,0.0,,,,,,,,100.0,0,0.0
263,0.0,0.0,4,8.88888888888889,0.0,0.0,0.0,0.0,,,,,,,30.0,0,0.0
264,0.0,0.0,0,0.0,40.0,25.0,0.0,0.0,,,,,,,,0,0.0
265,75.0,0.0,4,8.88888888888889,50.0,25.0,0.0,25.0,,,,,,,60.0,0,0.0
266,100.0,37.5,10,22.22222222222222,100.0,75.0,0.0,0.0,50.0,25.0,25.0,75.0,25.0,50.0,70.0,50,10.0
267,100.0,81.25,2,4.444444444444445,100.0,75.0,100.0,75.0,100.0,100.0,100.0,100.0,100.0,100.0,60.0,100,3.3333333333333335
268,100.0,56.25,5,11.11111111111111,100.0,50.0,50.0,75.0,,,,,,,40.0,50,10.0
269,75.0,12.5,2,4.444444444444445,75.0,50.0,0.0,50.0,,,,,,,50.0,0,3.3333333333333335
270,75.0,0.0,5,11.11111111111111,75.0,75.0,0.0,,,,,,,,,0,0.0
271,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,0,0.0
272,0.0,0.0,5,11.11111111111111,0.0,50.0,50.0,,,,,,,,100.0,0,0.0
273,0.0,12.5,0,0.0,25.0,50.0,0.0,50.0,,,,,,,70.0,100,0.0
274,40.0,0.0,2,4.444444444444445,50.0,25.0,0.0,25.0,,,,,,,80.0,0,0.0
275,0.0,0.0,3,6.666666666666667,0.0,25.0,0.0,,,,,,,,90.0,0,0.0
276,100.0,12.5,6,13.333333333333334,100.0,75.0,50.0,50.0,62.5,75.0,,,,,,50,10.0
277,100.0,31.25,6,13.333333333333334,75.0,75.0,50.0,100.0,62.5,,75.0,100.0,75.0,,80.0,100,6.666666666666667
278,100.0,6.25,1,2.2222222222222223,100.0,50.0,0.0,75.0,50.0,75.0,50.0,50.0,50.0,50.0,80.0,0,0.0
279,100.0,12.5,6,13.333333333333334,100.0,75.0,0.0,50.0,,,,,,,,50,3.3333333333333335
280,40.0,0.0,2,4.444444444444445,25.0,25.0,0.0,25.0,50.0,50.0,50.0,50.0,50.0,50.0,70.0,0,3.3333333333333335
281,100.0,50.0,0,0.0,100.0,25.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,70.0,100,10.0
282,,0.0,1,2.2222222222222223,50.0,75.0,50.0,,,,,,,,80.0,0,0.0
283,0.0,0.0,1,2.2222222222222223,0.0,0.0,0.0,,,,,,,,20.0,0,0.0
284,100.0,31.25,1,2.2222222222222223,50.0,100.0,0.0,75.0,100.0,100.0,100.0,100.0,100.0,75.0,80.0,50,16.666666666666664
285,100.0,18.75,4,8.88888888888889,75.0,75.0,50.0,75.0,,,,,,,70.0,50,0.0
286,0.0,0.0,4,8.88888888888889,0.0,0.0,0.0,,,,,,,,70.0,0,0.0
287,40.0,12.5,5,11.11111111111111,25.0,0.0,0.0,0.0,,,,,,,40.0,50,0.0
288,100.0,0.0,5,11.11111111111111,75.0,75.0,0.0,75.0,100.0,75.0,75.0,100.0,100.0,50.0,,0,26.666666666666668
289,100.0,25.0,3,6.666666666666667,75.0,25.0,0.0,25.0,87.5,50.0,75.0,75.0,50.0,50.0,,0,0.0
290,75.0,12.5,12,26.666666666666668,75.0,50.0,0.0,25.0,,,,,,,70.0,0,0.0
291,100.0,31.25,1,2.2222222222222223,75.0,0.0,100.0,0.0,,,,,,,50.0,50,3.3333333333333335
292,100.0,37.5,5,11.11111111111111,100.0,75.0,50.0,100.0,,,,,,,80.0,100,6.666666666666667
293,75.0,6.25,3,6.666666666666667,50.0,25.0,100.0,25.0,,,,,,,90.0,0,6.666666666666667
294,,0.0,0,0.0,,,0.0,,,,,,,,,0,10.0
295,100.0,31.25,7,15.555555555555555,100.0,75.0,100.0,75.0,87.5,75.0,50.0,75.0,75.0,50.0,70.0,0,3.3333333333333335
296,100.0,6.25,0,0.0,75.0,75.0,50.0,50.0,75.0,0.0,0.0,0.0,0.0,0.0,100.0,0,0.0
297,75.0,0.0,5,11.11111111111111,75.0,75.0,0.0,75.0,,,,,,,90.0,0,3.3333333333333335
298,,0.0,2,4.444444444444445,50.0,50.0,0.0,25.0,,,,,,,,0,0.0
299,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,100.0,0,0.0
300,100.0,0.0,4,8.88888888888889,75.0,0.0,0.0,0.0,,,,,,,70.0,0,10.0
301,100.0,6.25,4,8.88888888888889,100.0,75.0,100.0,75.0,,,,,,,70.0,0,6.666666666666667
302,100.0,0.0,3,6.666666666666667,25.0,0.0,0.0,0.0,,,,,,,70.0,0,10.0
303,100.0,0.0,7,15.555555555555555,75.0,75.0,50.0,25.0,,,,,,,90.0,0,0.0
304,100.0,18.75,12,26.666666666666668,100.0,75.0,0.0,100.0,,,,,,,90.0,0,16.666666666666664
305,,0.0,7,15.555555555555555,25.0,25.0,50.0,50.0,,,,,,,,0,0.0
306,100.0,12.5,5,11.11111111111111,50.0,50.0,0.0,25.0,,,,,,,80.0,50,6.666666666666667
307,,0.0,8,17.77777777777778,50.0,50.0,50.0,50.0,37.5,50.0,0.0,0.0,25.0,0.0,80.0,0,10.0
308,75.0,0.0,4,8.88888888888889,50.0,75.0,0.0,75.0,,,,,,,,0,0.0
309,100.0,6.25,3,6.666666666666667,75.0,25.0,0.0,0.0,,,,,,,70.0,0,0.0
310,75.0,0.0,14,31.11111111111111,75.0,100.0,0.0,100.0,,,,,,,100.0,0,13.333333333333334
311,40.0,6.25,7,15.555555555555555,50.0,25.0,0.0,25.0,,,,,,,,0,3.3333333333333335
312,0.0,0.0,3,6.666666666666667,0.0,0.0,0.0,0.0,,,,,,,60.0,0,0.0
313,75.0,25.0,10,22.22222222222222,75.0,75.0,0.0,25.0,25.0,25.0,50.0,0.0,0.0,0.0,60.0,0,6.666666666666667
314,100.0,12.5,5,11.11111111111111,0.0,0.0,0.0,0.0,,,,,,,,50,6.666666666666667
315,100.0,18.75,3,6.666666666666667,100.0,75.0,100.0,75.0,,,,,,,,50,20.0
316,0.0,0.0,0,0.0,50.0,0.0,0.0,50.0,,,,,,,40.0,0,0.0
317,0.0,0.0,0,0.0,0.0,0.0,100.0,,,,,,,,,0,0.0
318,40.0,0.0,0,0.0,100.0,75.0,0.0,50.0,,,,,,,60.0,0,0.0
319,100.0,25.0,8,17.77777777777778,100.0,75.0,0.0,75.0,87.5,100.0,25.0,75.0,75.0,50.0,,0,13.333333333333334
320,75.0,12.5,6,13.333333333333334,75.0,50.0,0.0,0.0,,,,,,,70.0,50,0.0
321,40.0,12.5,4,8.88888888888889,50.0,25.0,0.0,0.0,,,,,,,60.0,50,3.3333333333333335
322,100.0,6.25,6,13.333333333333334,75.0,50.0,0.0,50.0,75.0,75.0,50.0,25.0,25.0,50.0,90.0,0,0.0
323,40.0,0.0,3,6.666666666666667,75.0,25.0,0.0,,,,,,,,50.0,0,3.3333333333333335
324,100.0,18.75,8,17.77777777777778,100.0,50.0,0.0,50.0,,,,,,,60.0,0,6.666666666666667
325,40.0,0.0,0,0.0,50.0,25.0,0.0,25.0,,,,,,,100.0,0,0.0
326,75.0,43.75,2,4.444444444444445,75.0,50.0,100.0,75.0,,,,,,,80.0,50,23.333333333333332
327,0.0,0.0,0,0.0,40.0,0.0,0.0,,,,,,,,0.0,0,0.0
328,100.0,6.25,4,8.88888888888889,25.0,0.0,100.0,75.0,75.0,100.0,25.0,0.0,25.0,25.0,70.0,0,0.0
329,100.0,0.0,4,8.88888888888889,75.0,50.0,0.0,25.0,,,,,,,80.0,0,0.0
330,100.0,18.75,3,6.666666666666667,100.0,100.0,100.0,100.0,,,,,,,90.0,0,3.3333333333333335
331,100.0,12.5,2,4.444444444444445,75.0,50.0,50.0,25.0,62.5,50.0,25.0,50.0,75.0,50.0,90.0,0,0.0
332,100.0,0.0,4,8.88888888888889,100.0,25.0,100.0,25.0,,,,,,,80.0,0,10.0
333,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,70.0,0,0.0
334,100.0,12.5,18,40.0,100.0,50.0,0.0,75.0,,,,,,,100.0,50,20.0
335,75.0,0.0,2,4.444444444444445,50.0,25.0,50.0,25.0,,,,,,,70.0,0,0.0
336,100.0,31.25,6,13.333333333333334,100.0,75.0,100.0,75.0,,,,,,,60.0,0,0.0
337,100.0,18.75,20,44.44444444444444,100.0,75.0,50.0,0.0,,,,,,,,0,13.333333333333334
338,100.0,31.25,2,4.444444444444445,75.0,75.0,50.0,75.0,100.0,75.0,75.0,75.0,100.0,25.0,80.0,0,16.666666666666664
339,40.0,0.0,4,8.88888888888889,40.0,25.0,50.0,0.0,,,,,,,,0,10.0
340,40.0,18.75,2,4.444444444444445,50.0,25.0,0.0,25.0,,,,,,,80.0,0,0.0
341,0.0,0.0,3,6.666666666666667,0.0,0.0,0.0,0.0,,,,,,,60.0,0,0.0
342,100.0,31.25,9,20.0,75.0,75.0,0.0,50.0,75.0,75.0,75.0,75.0,100.0,50.0,80.0,50,13.333333333333334
343,0.0,0.0,3,6.666666666666667,25.0,25.0,0.0,0.0,,,,,,,80.0,0,13.333333333333334
344,75.0,25.0,7,15.555555555555555,50.0,25.0,0.0,0.0,50.0,75.0,25.0,50.0,0.0,50.0,70.0,50,13.333333333333334
345,0.0,0.0,2,4.444444444444445,0.0,0.0,0.0,0.0,,,,,,,100.0,0,3.3333333333333335
346,100.0,37.5,2,4.444444444444445,100.0,50.0,0.0,75.0,75.0,75.0,75.0,75.0,75.0,50.0,100.0,50,13.333333333333334
347,100.0,12.5,13,28.888888888888886,100.0,75.0,0.0,75.0,62.5,75.0,50.0,100.0,75.0,50.0,80.0,0,16.666666666666664
348,100.0,0.0,0,0.0,100.0,75.0,0.0,75.0,62.5,,,,,,,0,3.3333333333333335
349,100.0,6.25,1,2.2222222222222223,100.0,75.0,50.0,75.0,,,,,,,100.0,0,13.333333333333334
350,100.0,6.25,7,15.555555555555555,75.0,50.0,0.0,25.0,75.0,100.0,75.0,100.0,75.0,50.0,90.0,0,6.666666666666667
351,75.0,6.25,11,24.444444444444443,75.0,25.0,100.0,25.0,50.0,50.0,50.0,75.0,50.0,25.0,,50,6.666666666666667
352,,50.0,9,20.0,100.0,75.0,100.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,90.0,0,16.666666666666664
353,100.0,18.75,8,17.77777777777778,75.0,75.0,50.0,25.0,,,,,,,,50,10.0
354,0.0,0.0,2,4.444444444444445,50.0,25.0,0.0,,,,,,,,100.0,0,3.3333333333333335
355,,0.0,10,22.22222222222222,50.0,25.0,0.0,25.0,37.5,50.0,25.0,25.0,50.0,0.0,50.0,0,3.3333333333333335
356,100.0,0.0,7,15.555555555555555,75.0,75.0,0.0,75.0,87.5,100.0,0.0,50.0,75.0,50.0,,0,0.0
357,75.0,6.25,7,15.555555555555555,75.0,50.0,50.0,50.0,,,,,,,70.0,0,10.0
358,75.0,6.25,9,20.0,75.0,25.0,0.0,0.0,,,,,,,60.0,0,6.666666666666667
359,0.0,0.0,0,0.0,25.0,25.0,0.0,,,,,,,,70.0,0,0.0
360,75.0,0.0,1,2.2222222222222223,75.0,75.0,0.0,25.0,,,,,,,40.0,0,3.3333333333333335
361,75.0,25.0,3,6.666666666666667,75.0,75.0,0.0,75.0,75.0,75.0,50.0,100.0,100.0,75.0,100.0,50,3.3333333333333335
362,40.0,0.0,0,0.0,75.0,25.0,0.0,25.0,,,,,,,80.0,0,16.666666666666664
363,75.0,43.75,0,0.0,75.0,0.0,0.0,25.0,,,,,,,10.0,50,0.0
364,100.0,25.0,5,11.11111111111111,100.0,75.0,0.0,25.0,,,,,,,90.0,50,3.3333333333333335
365,100.0,12.5,0,0.0,75.0,25.0,100.0,75.0,,,,,,,60.0,0,3.3333333333333335
366,,0.0,4,8.88888888888889,,,0.0,,,,,,,,70.0,0,3.3333333333333335
367,75.0,6.25,1,2.2222222222222223,75.0,50.0,0.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,,0,0.0
368,0.0,0.0,3,6.666666666666667,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,,0,0.0
369,0.0,0.0,2,4.444444444444445,0.0,0.0,0.0,,,,,,,,60.0,0,0.0
370,100.0,12.5,0,0.0,50.0,25.0,0.0,,,,,,,,,50,0.0
371,40.0,0.0,0,0.0,50.0,0.0,0.0,25.0,,,,,,,90.0,0,0.0
372,100.0,12.5,3,6.666666666666667,75.0,50.0,0.0,50.0,,,,,,,70.0,0,6.666666666666667
373,75.0,0.0,3,6.666666666666667,75.0,50.0,100.0,50.0,50.0,25.0,25.0,25.0,50.0,50.0,80.0,0,0.0
374,100.0,31.25,3,6.666666666666667,100.0,50.0,100.0,50.0,,,,,,,50.0,50,0.0
375,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,70.0,0,0.0
376,100.0,31.25,6,13.333333333333334,100.0,25.0,100.0,25.0,100.0,100.0,75.0,100.0,25.0,25.0,90.0,50,20.0
377,100.0,56.25,14,31.11111111111111,100.0,100.0,0.0,75.0,100.0,100.0,100.0,100.0,100.0,50.0,90.0,50,10.0
378,100.0,12.5,6,13.333333333333334,100.0,75.0,100.0,75.0,,,,,,,,50,10.0
379,75.0,0.0,9,20.0,100.0,25.0,0.0,75.0,,,,,,,,0,6.666666666666667
380,100.0,25.0,0,0.0,50.0,50.0,0.0,50.0,,,,,,,80.0,0,10.0
381,40.0,0.0,3,6.666666666666667,50.0,0.0,50.0,0.0,,,,,,,70.0,0,0.0
382,0.0,0.0,5,11.11111111111111,75.0,25.0,0.0,,,,,,,,40.0,0,3.3333333333333335
383,100.0,25.0,7,15.555555555555555,100.0,75.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,75.0,,0,23.333333333333332
384,100.0,12.5,1,2.2222222222222223,100.0,75.0,100.0,50.0,75.0,50.0,50.0,50.0,50.0,50.0,30.0,0,0.0
385,100.0,31.25,10,22.22222222222222,100.0,0.0,0.0,0.0,100.0,100.0,75.0,100.0,100.0,50.0,90.0,100,10.0
386,100.0,12.5,8,17.77777777777778,50.0,0.0,0.0,,,,,,,,,50,0.0
387,40.0,18.75,8,17.77777777777778,25.0,0.0,50.0,0.0,,,,,,,50.0,50,3.3333333333333335
388,,0.0,4,8.88888888888889,,,0.0,,,,,,,,20.0,0,13.333333333333334
389,40.0,18.75,3,6.666666666666667,50.0,50.0,0.0,50.0,,,,,,,,50,6.666666666666667
390,75.0,25.0,7,15.555555555555555,75.0,75.0,0.0,25.0,87.5,100.0,25.0,75.0,50.0,0.0,40.0,100,6.666666666666667
391,0.0,0.0,2,4.444444444444445,0.0,0.0,0.0,0.0,,,,,,,,0,0.0
392,40.0,0.0,3,6.666666666666667,75.0,75.0,,,,,,,,,,0,0.0
393,100.0,31.25,27,60.0,100.0,75.0,50.0,75.0,87.5,75.0,75.0,100.0,100.0,75.0,,0,20.0
394,100.0,37.5,3,6.666666666666667,75.0,25.0,0.0,50.0,,,,,,,70.0,50,20.0
395,,0.0,2,4.444444444444445,0.0,0.0,0.0,,,,,,,,20.0,0,0.0
396,100.0,0.0,4,8.88888888888889,75.0,75.0,0.0,50.0,,,,,,,100.0,0,6.666666666666667
397,100.0,18.75,7,15.555555555555555,100.0,75.0,0.0,25.0,75.0,75.0,50.0,75.0,25.0,25.0,30.0,50,13.333333333333334
398,75.0,43.75,10,22.22222222222222,75.0,50.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,90.0,50,20.0
399,75.0,6.25,6,13.333333333333334,50.0,25.0,0.0,50.0,,,,,,,70.0,0,10.0
400,100.0,12.5,6,13.333333333333334,100.0,75.0,0.0,75.0,,,,,,,80.0,100,6.666666666666667
401,,0.0,2,4.444444444444445,40.0,75.0,,,,,,,,,,0,0.0
402,40.0,0.0,4,8.88888888888889,0.0,0.0,0.0,25.0,,,,,,,80.0,0,0.0
403,100.0,31.25,8,17.77777777777778,100.0,75.0,50.0,75.0,87.5,100.0,75.0,75.0,75.0,50.0,,50,20.0
404,100.0,12.5,3,6.666666666666667,100.0,75.0,0.0,100.0,75.0,75.0,50.0,100.0,50.0,0.0,80.0,0,3.3333333333333335
405,40.0,6.25,2,4.444444444444445,75.0,75.0,50.0,75.0,50.0,50.0,50.0,75.0,50.0,50.0,,0,16.666666666666664
406,75.0,6.25,2,4.444444444444445,75.0,75.0,0.0,75.0,,,,,,,90.0,0,6.666666666666667
407,100.0,12.5,6,13.333333333333334,75.0,0.0,0.0,0.0,,,,,,,70.0,0,6.666666666666667
408,100.0,18.75,14,31.11111111111111,75.0,25.0,0.0,25.0,,,,,,,100.0,50,0.0
409,100.0,25.0,2,4.444444444444445,100.0,50.0,50.0,50.0,,,,,,,60.0,100,6.666666666666667
410,40.0,0.0,5,11.11111111111111,50.0,25.0,0.0,0.0,,,,,,,60.0,0,3.3333333333333335
411,40.0,6.25,3,6.666666666666667,25.0,0.0,0.0,25.0,,,,,,,,0,20.0
412,75.0,6.25,9,20.0,25.0,0.0,0.0,25.0,,,,,,,60.0,0,0.0
413,0.0,0.0,3,6.666666666666667,0.0,0.0,0.0,0.0,,,,,,,70.0,0,0.0
414,100.0,37.5,21,46.666666666666664,75.0,75.0,0.0,50.0,100.0,100.0,75.0,100.0,100.0,100.0,100.0,100,3.3333333333333335
415,100.0,18.75,7,15.555555555555555,100.0,50.0,50.0,50.0,87.5,75.0,50.0,75.0,50.0,50.0,70.0,0,13.333333333333334
416,100.0,0.0,5,11.11111111111111,75.0,50.0,0.0,75.0,,,,,,,60.0,0,13.333333333333334
417,0.0,0.0,4,8.88888888888889,50.0,25.0,,,,,,,,,,0,0.0
418,100.0,0.0,6,13.333333333333334,75.0,50.0,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0,100.0,0,0.0
419,100.0,0.0,3,6.666666666666667,50.0,25.0,50.0,25.0,,,,,,,60.0,0,0.0
420,,0.0,0,0.0,0.0,0.0,50.0,0.0,,,,,,,50.0,0,0.0
421,0.0,0.0,2,4.444444444444445,0.0,0.0,0.0,0.0,,,,,,,,0,3.3333333333333335
422,100.0,12.5,5,11.11111111111111,100.0,75.0,50.0,25.0,,,,,,,60.0,0,6.666666666666667
423,40.0,0.0,4,8.88888888888889,75.0,25.0,0.0,50.0,,,,,,,70.0,0,16.666666666666664
424,75.0,6.25,4,8.88888888888889,75.0,50.0,0.0,25.0,,,,,,,70.0,0,10.0
425,75.0,6.25,1,2.2222222222222223,50.0,75.0,0.0,25.0,,,,,,,80.0,0,3.3333333333333335
426,100.0,18.75,6,13.333333333333334,100.0,75.0,0.0,75.0,87.5,100.0,50.0,75.0,75.0,0.0,80.0,50,10.0
427,40.0,0.0,0,0.0,75.0,100.0,,75.0,,,,,,,90.0,0,3.3333333333333335
428,100.0,50.0,8,17.77777777777778,100.0,75.0,0.0,75.0,75.0,75.0,50.0,75.0,75.0,25.0,,50,10.0
429,100.0,0.0,7,15.555555555555555,75.0,75.0,0.0,0.0,,,,,,,70.0,0,16.666666666666664
430,100.0,18.75,11,24.444444444444443,75.0,25.0,0.0,0.0,,,,,,,,50,20.0
431,100.0,12.5,3,6.666666666666667,100.0,75.0,0.0,75.0,87.5,75.0,50.0,100.0,75.0,0.0,70.0,0,10.0
432,40.0,0.0,1,2.2222222222222223,0.0,0.0,0.0,,,,,,,,,0,0.0
433,,31.25,5,11.11111111111111,50.0,75.0,0.0,75.0,62.5,75.0,25.0,100.0,75.0,75.0,,50,3.3333333333333335
434,40.0,0.0,0,0.0,50.0,25.0,50.0,50.0,,,,,,,,0,0.0
435,100.0,12.5,0,0.0,75.0,25.0,50.0,25.0,,,,,,,50.0,0,10.0
436,100.0,18.75,8,17.77777777777778,75.0,75.0,0.0,25.0,,,,,,,100.0,50,6.666666666666667
437,100.0,0.0,2,4.444444444444445,,,100.0,,,,,,,,100.0,0,0.0
438,100.0,12.5,4,8.88888888888889,50.0,25.0,50.0,75.0,75.0,75.0,50.0,50.0,75.0,50.0,20.0,0,10.0
439,100.0,31.25,10,22.22222222222222,100.0,50.0,0.0,75.0,,,,,,,80.0,50,16.666666666666664
440,100.0,75.0,3,6.666666666666667,100.0,75.0,100.0,75.0,100.0,100.0,100.0,100.0,100.0,50.0,50.0,100,16.666666666666664
441,100.0,62.5,3,6.666666666666667,75.0,75.0,0.0,75.0,,,,,,,100.0,100,3.3333333333333335
442,0.0,0.0,6,13.333333333333334,0.0,0.0,0.0,,,,,,,,80.0,0,0.0
443,0.0,0.0,0,0.0,50.0,50.0,0.0,,,,,,,,30.0,0,0.0
444,100.0,18.75,8,17.77777777777778,100.0,50.0,50.0,,,,,,,,50.0,0,10.0
445,100.0,0.0,6,13.333333333333334,100.0,75.0,0.0,75.0,,,,,,,,0,0.0
446,100.0,12.5,5,11.11111111111111,100.0,75.0,0.0,50.0,,,,,,,90.0,0,6.666666666666667
447,75.0,18.75,10,22.22222222222222,75.0,75.0,50.0,75.0,,,,,,,60.0,50,20.0
448,100.0,0.0,2,4.444444444444445,50.0,25.0,50.0,75.0,,,,,,,80.0,0,0.0
449,100.0,18.75,5,11.11111111111111,100.0,50.0,0.0,50.0,,,,,,,30.0,50,13.333333333333334
450,75.0,0.0,8,17.77777777777778,75.0,25.0,0.0,75.0,,,,,,,90.0,0,3.3333333333333335
451,75.0,12.5,3,6.666666666666667,75.0,75.0,0.0,75.0,,,,,,,30.0,0,6.666666666666667
452,40.0,0.0,0,0.0,75.0,50.0,100.0,25.0,,,,,,,,0,10.0
453,40.0,0.0,4,8.88888888888889,0.0,0.0,0.0,75.0,75.0,75.0,0.0,75.0,25.0,25.0,90.0,0,6.666666666666667
454,100.0,18.75,9,20.0,75.0,50.0,0.0,25.0,50.0,75.0,75.0,50.0,25.0,50.0,80.0,0,10.0
455,40.0,12.5,9,20.0,40.0,100.0,50.0,100.0,,,,,,,50.0,0,3.3333333333333335
456,40.0,0.0,0,0.0,0.0,0.0,50.0,0.0,,,,,,,90.0,0,10.0
457,75.0,18.75,7,15.555555555555555,75.0,50.0,100.0,75.0,75.0,75.0,50.0,75.0,75.0,25.0,50.0,0,23.333333333333332
458,100.0,37.5,14,31.11111111111111,100.0,0.0,0.0,75.0,100.0,100.0,50.0,100.0,75.0,50.0,80.0,100,10.0
459,75.0,0.0,4,8.88888888888889,75.0,0.0,0.0,50.0,50.0,75.0,0.0,0.0,25.0,75.0,,0,3.3333333333333335
460,40.0,12.5,6,13.333333333333334,100.0,75.0,0.0,25.0,,,,,,,50.0,0,10.0
461,100.0,0.0,10,22.22222222222222,100.0,75.0,0.0,50.0,87.5,75.0,50.0,50.0,75.0,25.0,60.0,0,10.0
462,100.0,12.5,2,4.444444444444445,75.0,25.0,50.0,25.0,,,,,,,60.0,50,0.0
463,100.0,6.25,12,26.666666666666668,100.0,0.0,0.0,0.0,,,,,,,80.0,0,3.3333333333333335
464,100.0,12.5,7,15.555555555555555,75.0,50.0,100.0,50.0,,,,,,,,0,3.3333333333333335
465,100.0,31.25,2,4.444444444444445,100.0,75.0,100.0,75.0,75.0,75.0,100.0,75.0,75.0,25.0,,50,6.666666666666667
466,75.0,0.0,6,13.333333333333334,25.0,0.0,0.0,0.0,,,,,,,,0,0.0
467,100.0,0.0,7,15.555555555555555,75.0,75.0,100.0,75.0,,,,,,,30.0,0,3.3333333333333335
468,100.0,12.5,2,4.444444444444445,100.0,100.0,100.0,100.0,,,,,,,50.0,50,0.0
469,75.0,25.0,3,6.666666666666667,75.0,0.0,50.0,0.0,,,,,,,30.0,0,3.3333333333333335
470,75.0,0.0,0,0.0,50.0,50.0,50.0,25.0,,,,,,,50.0,0,6.666666666666667
471,100.0,0.0,10,22.22222222222222,25.0,25.0,0.0,0.0,25.0,25.0,0.0,25.0,25.0,25.0,80.0,0,3.3333333333333335
472,0.0,0.0,3,6.666666666666667,0.0,0.0,0.0,,,,,,,,70.0,0,0.0
473,0.0,0.0,0,0.0,50.0,0.0,0.0,0.0,,,,,,,,0,0.0
474,100.0,18.75,11,24.444444444444443,100.0,75.0,0.0,75.0,,,,,,,100.0,100,23.333333333333332
475,75.0,12.5,4,8.88888888888889,75.0,25.0,0.0,25.0,,,,,,,100.0,0,6.666666666666667
476,100.0,12.5,7,15.555555555555555,75.0,25.0,0.0,0.0,,,,,,,90.0,0,6.666666666666667
477,100.0,43.75,4,8.88888888888889,75.0,50.0,0.0,50.0,,,,,,,80.0,100,6.666666666666667
478,0.0,0.0,1,2.2222222222222223,25.0,25.0,0.0,25.0,,,,,,,70.0,0,0.0
479,75.0,6.25,4,8.88888888888889,50.0,25.0,50.0,75.0,,,,,,,60.0,0,0.0
480,0.0,0.0,2,4.444444444444445,0.0,50.0,0.0,,,,,,,,60.0,0,0.0
481,100.0,18.75,15,33.33333333333333,75.0,75.0,100.0,75.0,75.0,25.0,75.0,100.0,75.0,50.0,80.0,50,10.0
482,100.0,0.0,1,2.2222222222222223,75.0,50.0,0.0,25.0,,,,,,,80.0,0,0.0
483,40.0,0.0,7,15.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0
484,0.0,0.0,4,8.88888888888889,0.0,0.0,0.0,,,,,,,,80.0,0,0.0
