RespondentID,AI_Adoption,AI_WorkflowCoverage_Current,AI_ToolBreadth_Absolute,AI_ToolBreadth_Relative,AI_Attitude,AI_Trust,AI_ExpectedBenefits_Efficiency,AI_ExpectedBenefits_Learning,AI_ExpectedBenefits_Quality,AI_ExpectedBenefits_Collab,AI_UseForLearning
429,100.0,25.0,2,10.0,75.0,75.0,100.0,100.0,0.0,0.0,0
430,0.0,0.0,0,0.0,,,,,,,0
431,30.0,0.0,3,15.0,75.0,50.0,,,,,0
432,30.0,0.0,2,10.0,50.0,50.0,,,,,0
433,30.0,0.0,3,15.0,50.0,25.0,,,,,0
434,100.0,25.0,2,10.0,75.0,25.0,100.0,0.0,100.0,0.0,0
435,100.0,25.0,1,5.0,75.0,0.0,50.0,0.0,0.0,0.0,100
436,100.0,12.5,2,10.0,100.0,75.0,100.0,0.0,0.0,0.0,0
437,0.0,0.0,0,0.0,,,,,,,0
438,0.0,0.0,0,0.0,,,,,,,0
439,0.0,0.0,1,5.0,,,,,,,0
440,0.0,0.0,0,0.0,,,,,,,0
441,30.0,0.0,4,20.0,75.0,50.0,,,,,0
442,0.0,0.0,0,0.0,,,,,,,0
443,100.0,50.0,3,15.0,100.0,25.0,100.0,0.0,100.0,0.0,0
444,0.0,0.0,0,0.0,,,,,,,0
445,30.0,0.0,2,10.0,75.0,75.0,,,,,0
446,100.0,25.0,6,30.0,40.0,75.0,50.0,100.0,0.0,0.0,0
447,30.0,0.0,1,5.0,50.0,75.0,,,,,0
448,100.0,0.0,1,5.0,100.0,75.0,100.0,0.0,0.0,0.0,0
449,0.0,0.0,1,5.0,,,,,,,0
450,0.0,0.0,0,0.0,,,,,,,0
451,0.0,0.0,0,0.0,,,,,,,0
452,100.0,12.5,3,15.0,75.0,50.0,100.0,0.0,0.0,0.0,0
453,100.0,25.0,2,10.0,75.0,50.0,0.0,100.0,0.0,0.0,100
454,0.0,0.0,1,5.0,,,,,,,0
455,100.0,12.5,2,10.0,75.0,75.0,100.0,100.0,0.0,100.0,0
456,0.0,0.0,0,0.0,,,,,,,0
457,100.0,37.5,1,5.0,75.0,100.0,50.0,100.0,0.0,0.0,0
458,100.0,0.0,1,5.0,50.0,50.0,100.0,100.0,100.0,0.0,0
459,0.0,0.0,1,5.0,,,,,,,0
460,100.0,25.0,1,5.0,75.0,75.0,100.0,100.0,100.0,100.0,100
461,30.0,0.0,3,15.0,75.0,50.0,,,,,0
462,100.0,37.5,2,10.0,75.0,75.0,50.0,0.0,0.0,0.0,0
463,100.0,25.0,2,10.0,75.0,25.0,100.0,0.0,0.0,0.0,0
464,100.0,25.0,2,10.0,75.0,75.0,50.0,0.0,0.0,0.0,0
465,30.0,0.0,0,0.0,75.0,50.0,,,,,0
466,30.0,0.0,4,20.0,75.0,25.0,,,,,0
467,100.0,50.0,2,10.0,75.0,25.0,100.0,100.0,0.0,0.0,100
468,100.0,37.5,1,5.0,75.0,75.0,100.0,100.0,0.0,0.0,100
469,0.0,0.0,0,0.0,,,,,,,0
470,30.0,0.0,0,0.0,50.0,50.0,,,,,0
471,0.0,0.0,0,0.0,,,,,,,0
472,30.0,0.0,1,5.0,50.0,50.0,,,,,0
473,30.0,0.0,1,5.0,50.0,50.0,,,,,0
474,0.0,0.0,0,0.0,,,,,,,0
475,30.0,0.0,0,0.0,75.0,50.0,,,,,0
476,30.0,0.0,1,5.0,50.0,50.0,,,,,0
477,30.0,0.0,0,0.0,75.0,50.0,,,,,0
478,100.0,25.0,4,20.0,100.0,75.0,100.0,0.0,100.0,0.0,0
479,0.0,0.0,0,0.0,,,,,,,0
480,0.0,0.0,1,5.0,,,,,,,0
481,100.0,37.5,1,5.0,75.0,75.0,50.0,100.0,0.0,0.0,100
482,100.0,12.5,1,5.0,75.0,25.0,50.0,0.0,100.0,0.0,0
483,100.0,12.5,2,10.0,100.0,75.0,50.0,100.0,0.0,0.0,0
484,30.0,0.0,2,10.0,75.0,50.0,,,,,0
485,0.0,0.0,0,0.0,,,,,,,0
486,30.0,0.0,0,0.0,50.0,50.0,,,,,0
487,0.0,0.0,0,0.0,,,,,,,0
488,0.0,0.0,1,5.0,,,,,,,0
489,0.0,0.0,1,5.0,,,,,,,0
490,30.0,0.0,0,0.0,75.0,50.0,,,,,0
491,100.0,25.0,3,15.0,100.0,75.0,100.0,0.0,100.0,0.0,0
492,0.0,0.0,0,0.0,,,,,,,0
493,30.0,0.0,0,0.0,75.0,75.0,,,,,0
494,30.0,0.0,0,0.0,50.0,0.0,,,,,0
495,0.0,0.0,1,5.0,,,,,,,0
496,30.0,0.0,0,0.0,75.0,75.0,,,,,0
497,100.0,25.0,1,5.0,75.0,50.0,100.0,0.0,100.0,0.0,0
498,0.0,0.0,0,0.0,,,,,,,0
499,100.0,25.0,1,5.0,75.0,50.0,50.0,100.0,0.0,0.0,100
500,30.0,0.0,2,10.0,75.0,100.0,,,,,0
501,30.0,0.0,1,5.0,75.0,75.0,,,,,0
502,100.0,0.0,0,0.0,40.0,25.0,0.0,0.0,0.0,0.0,0
503,0.0,0.0,0,0.0,,,,,,,0
504,100.0,50.0,1,5.0,75.0,75.0,100.0,100.0,0.0,0.0,100
505,100.0,37.5,4,20.0,100.0,75.0,100.0,0.0,0.0,0.0,0
506,30.0,0.0,1,5.0,100.0,50.0,,,,,0
507,0.0,0.0,0,0.0,,,,,,,0
508,100.0,37.5,2,10.0,75.0,50.0,50.0,100.0,0.0,0.0,0
509,100.0,12.5,2,10.0,100.0,25.0,100.0,0.0,0.0,0.0,0
510,100.0,12.5,2,10.0,100.0,0.0,100.0,100.0,0.0,0.0,0
511,30.0,0.0,1,5.0,75.0,25.0,,,,,0
512,100.0,25.0,4,20.0,75.0,25.0,100.0,100.0,0.0,0.0,0
513,100.0,0.0,1,5.0,75.0,75.0,50.0,100.0,0.0,0.0,0
514,0.0,0.0,1,5.0,,,,,,,0
515,0.0,0.0,0,0.0,,,,,,,0
516,100.0,87.5,2,10.0,100.0,75.0,100.0,100.0,100.0,100.0,100
517,0.0,0.0,0,0.0,,,,,,,0
518,30.0,0.0,1,5.0,75.0,50.0,,,,,0
519,30.0,0.0,1,5.0,75.0,75.0,,,,,0
520,30.0,0.0,0,0.0,75.0,25.0,,,,,0
521,30.0,0.0,0,0.0,50.0,25.0,,,,,0
522,30.0,0.0,0,0.0,75.0,25.0,,,,,0
523,100.0,37.5,1,5.0,75.0,50.0,50.0,100.0,0.0,0.0,100
524,30.0,0.0,0,0.0,25.0,25.0,,,,,0
525,30.0,0.0,2,10.0,40.0,50.0,,,,,0
526,30.0,0.0,2,10.0,50.0,25.0,,,,,0
527,100.0,87.5,3,15.0,100.0,75.0,50.0,0.0,0.0,0.0,100
528,0.0,0.0,0,0.0,,,,,,,0
529,0.0,0.0,2,10.0,,,,,,,0
530,100.0,12.5,2,10.0,50.0,50.0,50.0,0.0,0.0,0.0,0
531,0.0,0.0,0,0.0,,,,,,,0
532,0.0,0.0,1,5.0,,,,,,,0
533,30.0,0.0,0,0.0,75.0,75.0,,,,,0
534,30.0,0.0,0,0.0,25.0,25.0,,,,,0
535,30.0,0.0,1,5.0,50.0,50.0,,,,,0
536,0.0,0.0,1,5.0,,,,,,,0
537,100.0,62.5,3,15.0,100.0,25.0,100.0,100.0,100.0,100.0,0
538,100.0,37.5,1,5.0,75.0,25.0,100.0,100.0,0.0,0.0,100
539,0.0,0.0,0,0.0,,,,,,,0
540,100.0,12.5,0,0.0,75.0,75.0,50.0,0.0,0.0,0.0,0
541,100.0,25.0,4,20.0,75.0,75.0,0.0,100.0,0.0,0.0,100
542,100.0,0.0,1,5.0,50.0,50.0,50.0,100.0,0.0,0.0,0
543,100.0,0.0,2,10.0,100.0,25.0,50.0,100.0,100.0,0.0,0
544,0.0,0.0,0,0.0,,,,,,,0
545,0.0,0.0,0,0.0,,,,,,,0
546,0.0,0.0,1,5.0,,,,,,,0
547,0.0,0.0,0,0.0,,,,,,,0
548,30.0,0.0,2,10.0,75.0,75.0,,,,,0
549,100.0,12.5,3,15.0,75.0,50.0,100.0,0.0,0.0,0.0,0
550,0.0,0.0,0,0.0,,,,,,,0
551,30.0,0.0,0,0.0,25.0,0.0,,,,,0
552,30.0,0.0,1,5.0,75.0,75.0,,,,,0
553,0.0,0.0,0,0.0,,,,,,,0
554,0.0,0.0,1,5.0,,,,,,,0
555,0.0,0.0,1,5.0,,,,,,,0
556,100.0,0.0,2,10.0,75.0,100.0,50.0,100.0,0.0,0.0,0
557,30.0,0.0,3,15.0,50.0,25.0,,,,,0
558,100.0,25.0,4,20.0,50.0,0.0,0.0,0.0,100.0,0.0,100
559,30.0,0.0,0,0.0,75.0,75.0,,,,,0
560,30.0,0.0,1,5.0,50.0,25.0,,,,,0
561,30.0,0.0,1,5.0,40.0,50.0,,,,,0
562,100.0,25.0,2,10.0,50.0,75.0,0.0,0.0,0.0,0.0,0
563,100.0,75.0,3,15.0,100.0,75.0,100.0,100.0,0.0,0.0,100
564,30.0,0.0,0,0.0,75.0,75.0,,,,,0
565,100.0,12.5,0,0.0,100.0,75.0,100.0,100.0,0.0,0.0,0
566,30.0,0.0,2,10.0,50.0,50.0,,,,,0
567,30.0,0.0,1,5.0,75.0,50.0,,,,,0
568,0.0,0.0,1,5.0,,,,,,,0
569,100.0,12.5,1,5.0,100.0,25.0,50.0,0.0,0.0,100.0,0
570,30.0,0.0,2,10.0,75.0,25.0,,,,,0
571,0.0,0.0,0,0.0,,,,,,,0
572,0.0,0.0,0,0.0,,,,,,,0
573,0.0,0.0,0,0.0,,,,,,,0
574,0.0,0.0,0,0.0,,,,,,,0
575,0.0,0.0,1,5.0,,,,,,,0
576,100.0,37.5,2,10.0,100.0,75.0,100.0,100.0,100.0,0.0,0
577,0.0,0.0,1,5.0,,,,,,,0
578,100.0,12.5,2,10.0,0.0,25.0,0.0,100.0,0.0,0.0,0
579,100.0,25.0,2,10.0,100.0,75.0,100.0,100.0,100.0,0.0,0
580,0.0,0.0,1,5.0,,,,,,,0
581,100.0,12.5,1,5.0,75.0,50.0,50.0,100.0,0.0,0.0,0
582,100.0,62.5,2,10.0,50.0,50.0,100.0,100.0,100.0,100.0,100
583,0.0,0.0,0,0.0,,,,,,,0
584,0.0,0.0,0,0.0,,,,,,,0
585,0.0,0.0,1,5.0,,,,,,,0
586,100.0,12.5,3,15.0,75.0,50.0,50.0,100.0,0.0,0.0,0
587,100.0,50.0,2,10.0,100.0,100.0,100.0,100.0,100.0,0.0,0
588,100.0,12.5,4,20.0,100.0,50.0,100.0,100.0,100.0,0.0,0
589,100.0,37.5,3,15.0,75.0,75.0,100.0,0.0,0.0,0.0,0
590,0.0,0.0,3,15.0,,,,,,,0
591,100.0,25.0,3,15.0,100.0,100.0,100.0,100.0,0.0,0.0,0
592,0.0,0.0,0,0.0,,,,,,,0
593,100.0,37.5,4,20.0,100.0,50.0,50.0,100.0,0.0,0.0,100
594,30.0,0.0,2,10.0,75.0,50.0,,,,,0
595,100.0,25.0,2,10.0,75.0,50.0,100.0,0.0,100.0,0.0,0
596,100.0,0.0,2,10.0,100.0,75.0,0.0,0.0,0.0,0.0,0
597,0.0,0.0,0,0.0,,,,,,,0
598,0.0,0.0,0,0.0,,,,,,,0
599,100.0,0.0,1,5.0,75.0,75.0,100.0,100.0,100.0,0.0,0
600,100.0,0.0,2,10.0,40.0,50.0,,,,,0
601,100.0,12.5,2,10.0,75.0,75.0,100.0,100.0,0.0,0.0,0
602,100.0,25.0,3,15.0,50.0,50.0,100.0,0.0,0.0,0.0,0
603,0.0,0.0,1,5.0,,,,,,,0
604,30.0,0.0,0,0.0,50.0,0.0,,,,,0
605,0.0,0.0,1,5.0,,,,,,,0
606,0.0,0.0,3,15.0,,,,,,,0
607,30.0,0.0,0,0.0,75.0,50.0,,,,,0
608,0.0,0.0,0,0.0,,,,,,,0
609,0.0,0.0,0,0.0,,,,,,,0
610,30.0,0.0,0,0.0,50.0,50.0,,,,,0
611,100.0,100.0,0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100
612,30.0,0.0,2,10.0,25.0,0.0,,,,,0
613,100.0,50.0,1,5.0,100.0,75.0,50.0,100.0,0.0,0.0,100
614,100.0,25.0,2,10.0,75.0,50.0,50.0,100.0,0.0,0.0,0
615,0.0,0.0,0,0.0,,,,,,,0
616,0.0,0.0,0,0.0,,,,,,,0
617,0.0,0.0,3,15.0,,,,,,,0
618,30.0,0.0,0,0.0,50.0,75.0,,,,,0
619,30.0,0.0,0,0.0,75.0,50.0,,,,,0
620,0.0,0.0,0,0.0,,,,,,,0
621,0.0,0.0,1,5.0,,,,,,,0
622,100.0,75.0,3,15.0,75.0,50.0,50.0,0.0,100.0,0.0,100
623,100.0,0.0,0,0.0,75.0,75.0,0.0,100.0,0.0,0.0,0
624,0.0,0.0,0,0.0,,,,,,,0
625,0.0,0.0,0,0.0,,,,,,,0
626,100.0,25.0,0,0.0,50.0,25.0,50.0,0.0,0.0,100.0,100
627,100.0,50.0,3,15.0,75.0,75.0,50.0,100.0,0.0,0.0,100
628,0.0,0.0,0,0.0,,,,,,,0
629,0.0,0.0,2,10.0,,,,,,,0
630,0.0,0.0,0,0.0,,,,,,,0
631,30.0,0.0,0,0.0,40.0,0.0,,,,,0
632,0.0,0.0,2,10.0,,,,,,,0
633,100.0,12.5,0,0.0,75.0,25.0,100.0,0.0,0.0,0.0,0
634,100.0,50.0,1,5.0,100.0,75.0,100.0,100.0,100.0,0.0,100
635,100.0,50.0,5,25.0,100.0,50.0,100.0,100.0,100.0,0.0,0
636,100.0,62.5,3,15.0,75.0,50.0,100.0,0.0,0.0,0.0,0
637,0.0,0.0,0,0.0,,,,,,,0
638,0.0,0.0,0,0.0,,,,,,,0
639,0.0,0.0,0,0.0,,,,,,,0
640,0.0,0.0,0,0.0,,,,,,,0
641,0.0,0.0,0,0.0,,,,,,,0
642,100.0,50.0,2,10.0,100.0,75.0,100.0,100.0,100.0,0.0,0
643,30.0,0.0,0,0.0,40.0,0.0,,,,,0
644,100.0,12.5,1,5.0,100.0,75.0,100.0,100.0,0.0,0.0,0
645,0.0,0.0,1,5.0,,,,,,,0
646,30.0,0.0,3,15.0,75.0,50.0,,,,,0
647,0.0,0.0,0,0.0,,,,,,,0
648,30.0,0.0,1,5.0,100.0,100.0,,,,,0
649,100.0,50.0,4,20.0,100.0,25.0,100.0,100.0,0.0,0.0,100
650,30.0,0.0,0,0.0,50.0,50.0,,,,,0
651,0.0,0.0,0,0.0,,,,,,,0
652,30.0,0.0,0,0.0,100.0,75.0,,,,,0
653,0.0,0.0,0,0.0,,,,,,,0
654,0.0,0.0,3,15.0,,,,,,,0
655,0.0,0.0,0,0.0,,,,,,,0
656,0.0,0.0,3,15.0,,,,,,,0
657,100.0,37.5,0,0.0,50.0,50.0,50.0,100.0,0.0,0.0,100
658,0.0,0.0,0,0.0,,,,,,,0
659,100.0,0.0,1,5.0,100.0,75.0,100.0,0.0,100.0,0.0,0
660,100.0,25.0,1,5.0,100.0,75.0,100.0,100.0,0.0,0.0,0
661,100.0,0.0,1,5.0,75.0,75.0,100.0,100.0,100.0,0.0,0
662,30.0,0.0,0,0.0,50.0,25.0,,,,,0
663,0.0,0.0,0,0.0,,,,,,,0
664,0.0,0.0,0,0.0,,,,,,,0
665,0.0,0.0,0,0.0,,,,,,,0
666,100.0,37.5,1,5.0,75.0,75.0,0.0,100.0,100.0,0.0,0
667,0.0,0.0,1,5.0,,,,,,,0
668,0.0,0.0,3,15.0,,,,,,,0
669,100.0,62.5,3,15.0,75.0,0.0,100.0,100.0,0.0,0.0,100
670,0.0,0.0,0,0.0,,,,,,,0
671,30.0,0.0,0,0.0,100.0,75.0,,,,,0
672,100.0,37.5,1,5.0,100.0,25.0,50.0,100.0,100.0,0.0,100
673,100.0,12.5,2,10.0,50.0,50.0,,,,,0
674,0.0,0.0,0,0.0,,,,,,,0
675,100.0,0.0,3,15.0,75.0,25.0,100.0,100.0,0.0,0.0,0
676,30.0,0.0,1,5.0,40.0,25.0,,,,,0
677,100.0,37.5,1,5.0,100.0,75.0,100.0,0.0,0.0,0.0,0
678,100.0,25.0,1,5.0,50.0,25.0,50.0,100.0,0.0,0.0,0
679,0.0,0.0,0,0.0,,,,,,,0
680,0.0,0.0,0,0.0,,,,,,,0
681,30.0,0.0,1,5.0,75.0,50.0,,,,,0
682,0.0,0.0,0,0.0,,,,,,,0
683,30.0,0.0,0,0.0,75.0,50.0,,,,,0
684,100.0,25.0,3,15.0,100.0,50.0,100.0,100.0,100.0,0.0,0
685,100.0,37.5,1,5.0,25.0,25.0,100.0,100.0,0.0,0.0,100
686,0.0,0.0,0,0.0,,,,,,,0
687,0.0,0.0,0,0.0,,,,,,,0
688,0.0,0.0,0,0.0,,,,,,,0
689,30.0,0.0,0,0.0,50.0,0.0,,,,,0
690,100.0,25.0,1,5.0,75.0,50.0,100.0,0.0,0.0,0.0,0
691,0.0,0.0,0,0.0,,,,,,,0
692,100.0,37.5,1,5.0,75.0,75.0,100.0,100.0,100.0,0.0,100
693,100.0,37.5,1,5.0,100.0,50.0,100.0,100.0,0.0,0.0,100
694,0.0,0.0,0,0.0,,,,,,,0
695,100.0,37.5,2,10.0,100.0,75.0,100.0,100.0,100.0,100.0,0
696,0.0,0.0,2,10.0,,,,,,,0
697,0.0,0.0,1,5.0,,,,,,,0
698,100.0,12.5,1,5.0,100.0,75.0,100.0,0.0,0.0,0.0,0
699,100.0,37.5,2,10.0,75.0,75.0,50.0,0.0,0.0,0.0,0
700,0.0,0.0,0,0.0,,,,,,,0
701,100.0,62.5,2,10.0,75.0,75.0,100.0,100.0,0.0,0.0,100
702,0.0,0.0,0,0.0,,,,,,,0
703,30.0,0.0,2,10.0,75.0,50.0,,,,,0
704,0.0,0.0,1,5.0,,,,,,,0
705,100.0,37.5,5,25.0,75.0,75.0,100.0,0.0,0.0,0.0,0
706,0.0,0.0,0,0.0,,,,,,,0
707,0.0,0.0,1,5.0,,,,,,,0
708,0.0,0.0,0,0.0,,,,,,,0
709,30.0,0.0,1,5.0,75.0,75.0,,,,,0
710,0.0,0.0,0,0.0,,,,,,,0
711,100.0,25.0,0,0.0,50.0,25.0,50.0,100.0,100.0,0.0,0
712,0.0,0.0,0,0.0,,,,,,,0
713,0.0,0.0,1,5.0,,,,,,,0
714,0.0,0.0,0,0.0,,,,,,,0
715,0.0,0.0,0,0.0,,,,,,,0
716,0.0,0.0,0,0.0,,,,,,,0
717,100.0,87.5,1,5.0,100.0,75.0,50.0,0.0,0.0,0.0,100
718,0.0,0.0,0,0.0,,,,,,,0
719,0.0,0.0,0,0.0,,,,,,,0
720,30.0,0.0,1,5.0,50.0,50.0,,,,,0
721,0.0,0.0,0,0.0,,,,,,,0
722,100.0,12.5,1,5.0,50.0,25.0,100.0,0.0,0.0,0.0,100
723,100.0,37.5,1,5.0,75.0,50.0,100.0,0.0,0.0,0.0,100
724,30.0,0.0,0,0.0,75.0,50.0,,,,,0
725,100.0,62.5,1,5.0,100.0,75.0,100.0,0.0,0.0,0.0,0
726,30.0,0.0,0,0.0,75.0,50.0,,,,,0
727,30.0,0.0,2,10.0,100.0,75.0,,,,,0
728,100.0,37.5,2,10.0,75.0,25.0,50.0,100.0,0.0,0.0,100
729,0.0,0.0,1,5.0,,,,,,,0
730,0.0,0.0,0,0.0,,,,,,,0
731,0.0,0.0,2,10.0,,,,,,,0
732,100.0,12.5,1,5.0,40.0,75.0,0.0,100.0,0.0,0.0,0
733,,0.0,0,0.0,,,,,,,0
734,100.0,37.5,2,10.0,75.0,50.0,50.0,100.0,0.0,0.0,0
735,30.0,0.0,0,0.0,50.0,50.0,,,,,0
736,100.0,0.0,1,5.0,100.0,75.0,100.0,100.0,0.0,100.0,0
737,0.0,0.0,1,5.0,,,,,,,0
738,0.0,0.0,1,5.0,,,,,,,0
739,30.0,0.0,1,5.0,75.0,75.0,,,,,0
740,0.0,0.0,0,0.0,,,,,,,0
741,0.0,0.0,0,0.0,,,,,,,0
742,30.0,0.0,1,5.0,75.0,75.0,,,,,0
743,0.0,0.0,1,5.0,,,,,,,0
744,30.0,0.0,1,5.0,100.0,50.0,,,,,0
745,30.0,0.0,2,10.0,50.0,50.0,,,,,0
746,30.0,0.0,1,5.0,75.0,25.0,,,,,0
747,0.0,0.0,1,5.0,,,,,,,0
748,100.0,50.0,4,20.0,50.0,50.0,50.0,100.0,0.0,0.0,100
749,0.0,0.0,0,0.0,,,,,,,0
750,0.0,0.0,0,0.0,,,,,,,0
751,100.0,25.0,1,5.0,75.0,75.0,50.0,0.0,0.0,0.0,0
752,30.0,0.0,2,10.0,75.0,50.0,,,,,0
753,0.0,0.0,0,0.0,,,,,,,0
754,0.0,0.0,0,0.0,,,,,,,0
755,100.0,37.5,3,15.0,75.0,50.0,0.0,100.0,100.0,0.0,100
756,100.0,50.0,2,10.0,75.0,75.0,100.0,100.0,0.0,0.0,100
757,0.0,0.0,1,5.0,,,,,,,0
758,100.0,12.5,2,10.0,50.0,50.0,50.0,0.0,100.0,0.0,0
759,0.0,0.0,3,15.0,,,,,,,0
760,100.0,0.0,0,0.0,50.0,25.0,100.0,0.0,0.0,0.0,0
761,0.0,0.0,1,5.0,,,,,,,0
762,0.0,0.0,3,15.0,,,,,,,0
763,0.0,0.0,0,0.0,,,,,,,0
764,30.0,0.0,3,15.0,40.0,25.0,,,,,0
765,0.0,0.0,0,0.0,,,,,,,0
766,0.0,0.0,0,0.0,,,,,,,0
767,0.0,0.0,0,0.0,,,,,,,0
768,100.0,25.0,1,5.0,100.0,75.0,50.0,0.0,100.0,0.0,0
769,30.0,0.0,1,5.0,75.0,25.0,,,,,0
770,30.0,0.0,3,15.0,40.0,25.0,,,,,0
771,100.0,50.0,3,15.0,100.0,25.0,100.0,100.0,0.0,0.0,100
772,100.0,25.0,1,5.0,75.0,50.0,50.0,100.0,0.0,0.0,0
773,0.0,0.0,0,0.0,,,,,,,0
774,30.0,0.0,0,0.0,,,,,,,0
775,30.0,0.0,0,0.0,50.0,50.0,,,,,0
776,100.0,25.0,2,10.0,75.0,50.0,50.0,100.0,100.0,0.0,0
777,0.0,0.0,0,0.0,,,,,,,0
778,100.0,37.5,1,5.0,100.0,75.0,100.0,0.0,100.0,0.0,0
779,0.0,0.0,0,0.0,,,,,,,0
780,100.0,12.5,0,0.0,75.0,50.0,100.0,100.0,0.0,0.0,100
781,0.0,0.0,0,0.0,,,,,,,0
782,30.0,0.0,0,0.0,75.0,50.0,,,,,0
783,0.0,0.0,0,0.0,,,,,,,0
784,30.0,0.0,3,15.0,50.0,25.0,,,,,0
785,0.0,0.0,1,5.0,,,,,,,0
786,100.0,25.0,1,5.0,50.0,75.0,100.0,0.0,0.0,0.0,100
787,30.0,0.0,1,5.0,75.0,75.0,,,,,0
788,100.0,37.5,2,10.0,75.0,75.0,50.0,100.0,100.0,100.0,0
789,0.0,0.0,0,0.0,,,,,,,0
790,100.0,25.0,2,10.0,100.0,75.0,100.0,0.0,100.0,0.0,0
791,100.0,37.5,2,10.0,75.0,50.0,0.0,0.0,100.0,0.0,0
792,0.0,0.0,0,0.0,,,,,,,0
793,100.0,37.5,1,5.0,75.0,25.0,50.0,100.0,0.0,0.0,100
794,0.0,0.0,0,0.0,,,,,,,0
795,100.0,25.0,3,15.0,75.0,50.0,100.0,100.0,0.0,0.0,100
796,100.0,12.5,1,5.0,75.0,75.0,100.0,100.0,0.0,100.0,0
797,0.0,0.0,0,0.0,,,,,,,0
798,0.0,0.0,0,0.0,,,,,,,0
799,100.0,25.0,2,10.0,25.0,25.0,100.0,100.0,0.0,0.0,100
800,0.0,0.0,0,0.0,,,,,,,0
801,100.0,12.5,1,5.0,40.0,25.0,100.0,0.0,0.0,0.0,0
802,100.0,25.0,2,10.0,75.0,50.0,100.0,0.0,0.0,0.0,0
803,100.0,12.5,2,10.0,50.0,50.0,50.0,0.0,0.0,0.0,0
804,100.0,37.5,1,5.0,75.0,50.0,100.0,100.0,100.0,0.0,100
805,0.0,0.0,0,0.0,,,,,,,0
806,0.0,0.0,0,0.0,,,,,,,0
807,30.0,0.0,1,5.0,100.0,50.0,,,,,0
808,100.0,25.0,2,10.0,75.0,50.0,100.0,100.0,0.0,0.0,100
809,30.0,0.0,1,5.0,75.0,50.0,,,,,0
810,0.0,0.0,1,5.0,,,,,,,0
811,100.0,37.5,3,15.0,75.0,0.0,50.0,100.0,0.0,0.0,0
812,30.0,0.0,2,10.0,50.0,75.0,,,,,0
813,0.0,0.0,1,5.0,,,,,,,0
814,30.0,0.0,1,5.0,50.0,75.0,,,,,0
815,100.0,25.0,1,5.0,75.0,50.0,100.0,0.0,0.0,0.0,100
816,100.0,62.5,1,5.0,100.0,75.0,100.0,100.0,0.0,0.0,0
817,0.0,0.0,0,0.0,,,,,,,0
818,30.0,0.0,0,0.0,75.0,50.0,,,,,0
819,0.0,0.0,2,10.0,,,,,,,0
820,30.0,0.0,0,0.0,100.0,75.0,,,,,0
821,0.0,0.0,0,0.0,,,,,,,0
822,30.0,0.0,2,10.0,50.0,75.0,,,,,0
823,100.0,62.5,2,10.0,100.0,50.0,100.0,0.0,100.0,0.0,100
824,0.0,0.0,0,0.0,,,,,,,0
825,30.0,0.0,1,5.0,75.0,75.0,,,,,0
826,100.0,37.5,2,10.0,25.0,0.0,0.0,100.0,100.0,0.0,0
827,30.0,0.0,1,5.0,50.0,50.0,,,,,0
828,0.0,0.0,0,0.0,,,,,,,0
829,100.0,0.0,3,15.0,100.0,75.0,100.0,100.0,0.0,100.0,0
830,0.0,0.0,0,0.0,,,,,,,0
831,0.0,0.0,0,0.0,,,,,,,0
832,30.0,0.0,1,5.0,,,,,,,0
833,0.0,0.0,0,0.0,,,,,,,0
834,100.0,25.0,5,25.0,100.0,25.0,100.0,0.0,0.0,0.0,0
835,100.0,0.0,4,20.0,100.0,50.0,50.0,0.0,0.0,0.0,0
836,0.0,0.0,2,10.0,,,,,,,0
837,0.0,0.0,0,0.0,,,,,,,0
838,30.0,0.0,2,10.0,50.0,25.0,,,,,0
839,0.0,0.0,0,0.0,,,,,,,0
840,30.0,0.0,1,5.0,100.0,50.0,,,,,0
841,30.0,0.0,1,5.0,40.0,75.0,,,,,0
842,100.0,12.5,3,15.0,100.0,50.0,100.0,100.0,100.0,0.0,0
843,100.0,0.0,1,5.0,100.0,100.0,100.0,100.0,100.0,100.0,0
844,30.0,0.0,1,5.0,40.0,50.0,,,,,0
845,100.0,62.5,4,20.0,100.0,75.0,100.0,100.0,100.0,100.0,100
846,30.0,0.0,1,5.0,75.0,50.0,,,,,0
847,100.0,37.5,4,20.0,75.0,75.0,100.0,100.0,100.0,0.0,0
848,0.0,0.0,2,10.0,,,,,,,0
849,0.0,0.0,1,5.0,,,,,,,0
850,100.0,12.5,1,5.0,75.0,25.0,100.0,100.0,0.0,0.0,0
851,30.0,0.0,2,10.0,40.0,25.0,,,,,0
852,100.0,37.5,1,5.0,25.0,25.0,50.0,100.0,0.0,0.0,100
853,100.0,12.5,2,10.0,25.0,25.0,,,,,0
854,30.0,0.0,1,5.0,75.0,75.0,,,,,0
855,100.0,12.5,2,10.0,50.0,25.0,100.0,100.0,100.0,0.0,0
856,30.0,0.0,1,5.0,75.0,50.0,,,,,0
857,30.0,0.0,0,0.0,50.0,25.0,,,,,0
858,100.0,37.5,2,10.0,75.0,25.0,50.0,100.0,0.0,0.0,100
859,0.0,0.0,0,0.0,,,,,,,0
860,0.0,0.0,0,0.0,,,,,,,0
861,100.0,75.0,4,20.0,100.0,50.0,100.0,100.0,0.0,0.0,100
862,0.0,0.0,0,0.0,,,,,,,0
863,30.0,0.0,1,5.0,0.0,50.0,,,,,0
864,0.0,0.0,0,0.0,,,,,,,0
